month,station,AT,BP,Benzene,CO,Eth-Benzene,MP-Xylene,NH3,NO,NO2,NOx,O Xylene,Ozone,PM10,PM2.5,RF,RH,SO2,SR,TOT-RF,Toluene,VWS,WD,WS,Xylene,address,city,latitude,longitude,state
2,"Loni, Ghaziabad - UPPCB",27.353829877274624,741.6017774016082,22.544349881796755,1.3805802357207637,,,19.535364238410573,8.16338546458141,41.06494891159489,87.24815911976468,,34.605330396475814,212.60667251975417,116.9224526600541,0.0,52.44815911976301,17.329141248240283,87.1726618705036,0.0,28.086698113207508,,226.08506136267457,1.8922556072788839,29.831519167061035,"Loni Nagar, Palika Parisad Building, Loni Dehat, Ghaziabad, Uttar Pradesh.",Ghaziabad,28.757294,77.278792,Uttar Pradesh
2,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",22.194029017857172,749.8807440476186,0.4854687499999984,0.8092336309523814,,,13.245554315476191,2.565182291666668,1.5254389880952297,4.85407366071429,,10.652794891059362,115.22611303344881,41.77479287650023,8.184523809523812e-05,64.63236235119041,44.106566220238015,0.0,8.184523809523812e-05,,,165.37224330357168,0.90611607142857,,"MMMUT Deoria Road, Singhariya, Kunraghat, Gorakhpur",Gorakhpur,26.730136,83.433859,Uttar Pradesh
2,"Maldahiya, Varanasi - UPPCB",22.735093914350134,,0.17968832144198296,0.8987119789710859,0.09550863723608517,0.5457598784194534,11.597205108940646,13.726895903795581,32.04587373167984,50.40919639504323,,11.83374906085656,73.63943246311004,23.54771558245081,0.0,57.571344853493564,22.487513148009004,153.63983477281263,0.0,,,130.3328109733183,0.36220217963171747,,"Government Queens Inter college, Maldahiya, Chetganj, Varanasi",Varanasi,25.32393,82.99687,Uttar Pradesh
2,"Manoharpur, Agra - UPPCB",16.068456651719004,744.6402625820568,0.19852886405959022,0.4147262569832391,0.298833830104321,0.1326266766020874,44.15308494783892,4.238047690014912,27.31769746646793,26.855694599627597,,14.581855439642373,50.0591745894554,20.700505002382073,0.002305400372439446,46.88631913303432,28.397842771982017,116.13413561848,0.0023028273809523486,,,176.06303030303042,1.1370445192667396,,"Prelude Public School, Manoharpur, Dayalbagh, Agra",Agra,27.23711,78.01936,Uttar Pradesh
2,"Motilal Nehru NIT, Prayagraj - UPPCB",21.179360119047637,749.4616703869043,0.2493377976190459,1.0383519345238108,0.16612351190476188,0.12441592261904637,25.518422619047616,6.473887648809546,27.14575892857149,18.045803571428603,,41.68385108086465,68.01941736481332,31.819893877551003,0.005305059523809498,64.40213169642867,55.76326264880961,165.19818903891985,0.005305059523809498,,,224.5525000000002,0.8743824404761921,,"Barrister Mullah Colony, MNNIT Allahabad Campus, Teliarganj, Prayagraj, Uttar Pradesh",Prayagraj,25.494,81.863,Uttar Pradesh
2,"NSI Kalyanpur, Kanpur - UPPCB",20.015997023809526,748.2959598214284,0.5578124999999989,0.9964025297619037,0.3188169642857154,0.47800223214285914,39.93187872023819,24.410009411764666,42.74131831455988,58.812223113964606,,30.05593075204778,118.51435695538066,48.67240968342664,0.001037946428571427,69.53020089285724,28.15150297619044,94.3583370535714,0.001037946428571427,,,200.41051358392247,0.8980535913658348,,"National Sugar Institute GT Road, Near Kalyanpur railway station, Kalyanpur",Kanpur,26.509954,80.249612,Uttar Pradesh
2,"Nagar Nigam, Prayagraj - UPPCB",21.890130402384482,749.7889120715347,0.21636499068901288,0.9026070763500934,0.1471791951404706,0.1252088078967351,55.269284649776445,7.696475409836056,17.639292101341336,14.327392923649889,,15.906976831091246,56.946510826771686,37.851788445199624,0.004618249534450635,60.32573397913568,34.51362518628911,0.0,0.004613095238095222,,,213.20094670145394,1.1342005218039497,,"Sarojini Naidu Marg, Canton, Civil Lines, Prayagraj",Prayagraj,25.44919916,81.82735986,Uttar Pradesh
2,"Nagla Bhau, Firozabad - UPPCB",21.014423076923073,744.8616515837106,0.1563660278090949,0.7825291243893276,0.08177224736048347,0.47119532428355954,6.681464530892445,6.584998111069124,21.57940000000002,29.664225988700554,,6.438797876374667,75.69146558704446,42.05363823650598,0.010537391957910584,63.9703657616893,8.873978129713434,91.29763998496801,0.010431547619047644,,,185.35093655589114,0.6634441087613288,,"NaglaBhau Primary school, Opposite Tehsil Sadar",Firozabad,27.168897,78.37696,Uttar Pradesh
2,"Nehru Nagar, Kanpur - UPPCB",22.775750487329418,751.3978535837485,0.9085388994307454,0.24646937936703647,,,,25.687799043062206,91.60693779904304,11.974238683127567,,41.596726992683884,103.7854530678586,66.57830837717523,0.0,54.23342276734381,18.24019138755981,134.75067126965862,0.0,1.8140796963946868,,232.16538164996146,1.6582468281430456,0.8621631878557868,nan,Kanpur,26.4703136,80.3229863,Uttar Pradesh
2,"New Mandi, Muzaffarnagar - UPPCB",25.49823241820234,741.3219255359157,4.3168051359516575,0.6779369250985559,,,22.062918390372307,1.6030476190476153,21.79270402406917,12.861226024821383,,67.7007226194957,181.22372488408038,105.1095166163142,,56.22978563369688,18.630281155015187,58.903347122978566,0.0,12.81778700906346,,227.23128995863107,2.500601729973695,,"SD College, Bhopa Road, Patel Nagar, New Mandi, Muzaffarnagar.",Muzaffarnagar,29.4723508,77.7194031,Uttar Pradesh
2,"Omex Eternity, Vrindavan - UPPCB",19.861655505952356,744.7261681547619,0.23306919642856916,1.1664397321428548,0.12138764880952266,0.699635416666668,52.34415333085226,5.527604166666658,16.064631696428552,21.93063244047622,,27.56233383685796,180.9889717514123,39.33530726256995,0.002492559523809516,67.27317708333335,31.024936755952346,7.491041666666597,0.002492559523809516,,,158.8186718749997,0.9056547619047631,,"Omaxe Eternity Vrindavan, Near Prem Mandir, Chhatikara Choraha, Vrindavan",Vrindavan,27.571409,77.655757,Uttar Pradesh
2,"Pallavpuram Phase 2, Meerut - UPPCB",21.003282182438173,739.8921568627451,0.15810205908684014,1.703214439192092,0.2343503419253024,0.4667761614265593,36.9693728522336,10.579329608938536,37.98293940696173,28.67993153615748,,52.52836942112232,217.38346883468836,118.55987627043747,0.0,59.465899403239554,17.02164276401564,65.54901960784314,0.0,0.7759176365264079,,225.8000852514919,0.5247655583972707,0.16647269471799583,"T-C3/2, Pallav puram Phase 2, Meerut.",Meerut,29.06351,77.709723,Uttar Pradesh
2,"Rajendra Nagar, Bareilly - UPPCB",19.508265756724207,743.6512284223215,,0.9511748195669604,,,3.503617021276597,32.25560417503033,48.70699718988361,90.60560144346447,,8.653029423953589,109.36866368805848,37.955018226002714,0.0721732157177225,71.05661581694092,15.389939783219457,117.29959903769046,0.06696428571428568,,,114.59192790603494,0.8129057061918237,,"Regional Office, Uttar Pradesh Pollution Control Board, 1219/1 E- Rajendra Nagar Bareilly",Bareilly,28.38910936,79.42963708,Uttar Pradesh
2,"Rohta, Agra - UPPCB",20.427397020157716,745.1744259421567,0.21420564686051324,1.0641297935103204,0.1520333772507694,0.13400966183574797,7.455900484368136,7.203669354838725,4.000017667844526,11.491218142548565,,13.136097453906986,34.384531051964416,20.563316423589114,0.01980193847450488,63.387673093777344,28.209794040315447,87.65982300884951,0.01748139880952384,,,238.60289658194503,1.4815863277826475,,"Panchsheel Mahaviddhyalaya, Rohta Rd, New Suraksha Vihar Phase-1, Rohta",Agra,27.106972,78.000111,Uttar Pradesh
2,"Sanjay Nagar, Ghaziabad - UPPCB",25.28534579439253,738.4074766355141,0.19730033745781528,0.9890452049007166,,,50.72616858237544,35.08087195600946,98.21243222308311,80.35077459333837,,45.1312574375249,185.33333333333334,78.65477145148355,1.0,65.20307692307692,15.978060413354537,122.37570093457944,0.0003720238095238095,2.9919040479760146,,201.44710280373832,0.6274392523364493,,"District Combined Hospital, P-Block, Sector 23, Sanjay Nagaar, Ghaazibad.",Ghaziabad,28.685382,77.453839,Uttar Pradesh
2,"Sanjay Palace, Agra - UPPCB",22.33297357647932,745.8168961667287,1.2260610573343043,0.9680775254502715,,,,10.46455005843399,28.994929470072446,23.74630053394353,,18.670542317173467,88.43655828707375,23.22762050497322,0.0,55.5299590621511,7.781045003813847,148.8593226646818,0.0,3.301638123603882,-0.13941198362486049,170.95906215109787,0.9755861555637608,0.5147803425167479,nan,Agra,27.19865833,78.00598056,Uttar Pradesh
2,"Sardar Patel Inter College, Baghpat - UPPCB",24.472539229671902,741.0877318116976,0.3065800162469532,1.3726054358013073,,,8.839765624999998,0.8302554027504955,23.691666666666666,62.64550641940084,,48.59358006042296,188.418487394958,100.52456140350877,0.0,65.52139800285306,14.344546211490426,62.64336661911555,0.0,0.2928513403736798,,61.985010706638114,2.903637660485036,0.23931762794476097,"Sardar Patel Inter College ,Bali ,Bali-Mewala Road, Baghpat U.P",Baghpat,28.964949,77.278761,Uttar Pradesh
2,"Sector - 125, Noida - UPPCB",21.120405576679342,745.1276781810232,3.7512820512820517,2.155445362718087,,,38.150294250792214,47.1708715596331,53.08095022624438,66.08493212669683,,30.101443418013936,258.39896073903003,105.6956745623069,0.0,70.47156605424323,4.5000487804878055,88.98894294559929,0.0,6.47179487179487,,187.15171706817017,1.0617935544138086,15.900000000000034,nan,Noida,28.5447608,77.3231257,Uttar Pradesh
2,"Sector - 62, Noida - IMD",,,,1.4957531055900615,,,,18.210450310559033,5.412801087801095,23.558093944099387,,30.993090062111715,214.37132763975117,108.99711214165255,,,,,0.0,,,,,,nan,Noida,28.6245479,77.3577104,Uttar Pradesh
2,"Sector-1, Noida - UPPCB",24.993815987933615,730.3382352941177,1.1358399999999893,1.2858761137038657,,,46.827641045058655,47.98414634146339,71.09267552182168,75.57875804619474,,4.616269841269844,185.26792598303777,79.86543637062668,,44.98981900452489,18.6246336633664,,0.0,2.6819600000000143,,302.4724736048265,1.221417797888389,,"Regional Office, UPPCB, Block-E, Sector-1, Noida.",Noida,28.5898,77.3101,Uttar Pradesh
2,"Sector-116, Noida - UPPCB",21.759421921921927,723.0236486486486,1.5457690861226068,0.9202886247877772,,,34.74225857940942,19.119849482596404,48.688507581803684,41.07023144453304,,40.626578124999945,208.62874478574136,86.90126776796005,,47.206831831831835,17.12230448866267,,0.0,11.515344114328695,,155.88584303417198,1.4449699699699785,,"Jal Kal Vibhag, Water Storage Tank Campus, Sector-116, Noida.",Noida,28.56923,77.393848,Uttar Pradesh
2,"Sector-3B Avas Vikas Colony, Agra - UPPCB",21.537986602158583,745.0613360625226,0.022976190476190487,0.75925223214286,0.9212834224598927,1.2065217391304353,37.715277260885664,10.368369929289182,23.821831038332736,38.961718749999925,,6.712666971637704,34.60073059360726,13.604278215223086,4.8363095238095226e-05,61.61666914774849,5.941853368068497,83.93919612951245,4.8363095238095226e-05,,,92.43254931149976,0.6797432080387046,,"U P Pollution Control Board, House No 14, Sec 3B, Awas Vikas Colony, Sikandra Yojna, Bodla, Agra",Agra,27.19412,77.96237,Uttar Pradesh
2,"Shahjahan Garden, Agra - UPPCB",,,0.2111251862891226,0.9772429210134163,0.15636838180462337,0.13291200596569652,16.670363984674342,31.20031716417907,55.204761372110326,50.06445190156601,,7.64777508090615,38.259432400473045,21.467070910556046,0.0,,37.51044742729299,0.0,0.0,,,,,,"Shahjahan Garden, Purani Mandi Churaha, Tajganj, Agra, Uttar Pradesh.",Agra,27.169338,78.03582,Uttar Pradesh
2,"Shastripuram, Agra - UPPCB",21.072708333333356,743.8904017857154,0.09111979166666674,0.5695944940476201,0.19267899291896123,0.12042879622344588,2.7665079365079346,3.6417300521998497,17.721475959746577,20.966475409836093,,14.367534482758659,42.47490922844162,18.574704536790076,0.00017857142857142868,63.76486607142856,9.724110863095232,20.68741815476189,0.00017857142857142868,,,133.39915608663168,1.0124665178571437,,"Dawar Footwear Industry Unit III, Plot No 56 and 57, EPIP, Shastripuram, Sikandra, Agra",Agra,27.19862,77.92066,Uttar Pradesh
2,"Shivaji Nagar, Jhansi - UPPCB",22.4922653846154,738.8175076923086,2.076712218649518,0.6498963133640534,320.31625,112.44489361702128,0.4923654159869471,20.666524249422686,30.771105121293704,47.76543086939872,,23.169141647421107,97.35320962479602,21.748302044221948,0.0030948737566947105,51.298415384615275,43.001650000000076,87.1767903596021,0.003009672619047609,,,190.27696689761387,0.619225933202357,,"Regional Office UP Pollution Control Board, Avas Vikas Colony, Talpura Yojana, Kanpur Road, Shivaji Nagar, Jhansi",Jhansi,25.4547,78.6039,Uttar Pradesh
2,"Talkatora District Industries Center, Lucknow - CPCB",,749.2002330097085,5.4010651828299086,0.8777966860725475,,,79.65378462738973,23.34271372549022,59.020483996877395,45.93533541341655,,49.89122000813334,190.19088757396435,84.22702616970669,,55.512337864077665,19.190715255771867,142.47550465838535,,,0.9954234654234609,192.94608899297452,1.2357950116913494,,nan,Lucknow,26.83399722,80.8917361,Uttar Pradesh
2,"Transport Nagar, Moradabad - UPPCB",19.171228943338466,743.0902947932622,0.831073467834026,1.3858165207460986,0.8924291187739444,0.9482605363984661,11.405017247987717,25.875722499041753,27.14031058282209,62.326680640243964,,15.663362763915554,86.38256701868396,52.06110020449902,0.011541682527598057,68.27458652373672,17.57591187739465,98.88790635706114,0.01127976190476194,,,218.00350574712658,1.0400268199233724,,"Electric Bus Charging Station, Vill. Mainather, Lakri Fajalpur Road, Moradabad.",Moradabad,28.802625,78.753728,Uttar Pradesh
2,"Vasundhara, Ghaziabad - UPPCB",22.434238178634057,744.2162872154115,2.0874778761061994,0.9828395624430247,,,37.14121405750806,19.524180127263843,47.667301439851386,44.09225159525981,,49.60447552447556,266.750229147571,97.75868290482634,0.00021891418563922942,69.17162872154115,17.392759706190994,66.28108581436076,0.00018601190476190475,14.333849557522129,,150.3699649737303,0.5413309982486718,2.230752212389378,nan,Ghaziabad,28.6603346,77.3572563,Uttar Pradesh
2,"Vibhab Nagar, Firozabad - UPPCB",18.601027538018915,,0.05774925595238114,0.28674107142857147,0.030714834742506195,0.17528700906344466,23.127885441527432,31.809010416666595,63.370766369047715,110.25520701230889,,40.69308779761903,113.2355853753402,32.09899784017275,0.07394717261904768,56.792304038004744,20.310963541666688,115.82740699404792,0.07394717261904768,,,178.0294194268702,1.7787011537030188,,"Firozabad Club, Vibhab Nagar, Chandra Nagar, Uttar Pradesh (JALESAR ROAD FIROZABAD)",Firozabad,27.1594,78.3953,Uttar Pradesh
2,"Yamunapuram, Bulandshahr - UPPCB",19.90387192851821,739.3064035740879,3.5458845437616398,1.0039126853377265,,,47.943369313801135,16.466442421844047,48.295915221579975,38.71082851637773,,51.16020801232653,160.65306886227546,76.5741935483871,0.0,54.53926311871976,19.971594982078834,61.25055845122859,0.0,19.995303764442795,,192.94939577039275,2.5740975065128477,,"F-5, Yamunapuram, Bulandshahr, Near MMR Mall (Within the premises of UPPCB Office).",Bulandshahr,28.406963,77.849831,Uttar Pradesh
2,"Lumpyngngad, Shillong - Meghalaya PCB",,,0.532787456445993,0.3052341389728111,152.91,152.91,4.092946732149614,59.210083081571014,,0.0,,0.8004504504504503,103.046471158507,65.35267396403437,0.0010347432024169186,64.34398791540784,26.72495090634424,,0.0010193452380952382,,,175.84548338368575,7.576654078549864,,"Meghalaya State Pollution Control Board, Forest & Environmental Department, Government of Meghalaya 'Arden' Lumpyngad, Shillong",Shillong,25.5586,91.8985,Meghalaya
2,"Barsua Iron Ore Mines, Tensa - OSPCB",20.253454477332298,,0.9423105776444101,0.3587768159578464,0.20742251223490274,0.0325,9.591129160063396,6.758526148969886,38.391945324881036,29.472396988906464,,46.77286374133955,101.79726789366073,47.27581515271711,0.0,33.22960284750851,12.540025510204062,198.13659048332758,0.0,0.319692423105777,,205.8151699395769,0.5228247734138967,,"Within Barsua Iron Ore Mines, Sail, Tensa, Distt. Sundargadh, Odisha",Tensa,21.869985,85.167016,Odisha
2,"Dabuna, Nayagarh - OSPCB",19.615803804550545,,3.410154251316782,0.6332647718773362,1.790436200570726,1.8405760464152539,43.68304268846499,20.603267553923825,34.80517022242398,36.98600181323658,,10.920718774548378,224.70957876261545,71.85979905437337,0.0001491980604252145,,2.6862291981845674,77.00651622528892,0.00014880952380952382,64.88959774436101,,,0.2635550544907927,,"Within the plant premises of AM/NS at Dabuna, Nayagarh.",Nayagarh,21.847279,85.416905,Odisha
2,"GM Office, Brajrajnagar - OSPCB",22.10993880048958,,9.991846718304117,1.456828373420298,,,10.032413793103443,55.272785538208716,34.15306253077303,80.56636363636377,,39.06711446196025,107.69401028277645,46.30642673521856,,,23.234173160173157,,,,,107.11968176254588,4.319110567115387,,"Mahanadi Coal fields Limited,Near GM office",Brajrajnagar,21.8004996,83.8396977,Odisha
2,"Jagamohanpur, Keonjhar - OSPCB",23.482026565464867,,9.290277019118227,0.7411589782691548,2.2567098340752745,6.380593459830429,40.24639494333054,18.421293402777767,38.174807108799214,40.09790637191151,,23.458223736968666,130.10112260536346,66.96918422060502,,46.221290322580685,12.223637436099086,215.48743638435255,,49.11185864896524,,199.36011018237087,0.8615311550151975,,"Within the premise of District Agriculture Office, Keonjhar Town, Keonjhar.",Keonjhar,21.6439,85.599355,Odisha
2,"Meher Colony, Baripada - OSPCB",24.335455281262625,,3.5271742671009814,0.8244969450101827,0.07056757860351223,0.15944557684468066,45.51000824402309,18.057128630705392,7.454032921810696,20.617911184210534,,75.24060057589485,140.56072523829164,55.804264401160324,,57.11588974462906,9.099477454698714,137.09106888361026,,12.327543788187374,,233.56410873786407,0.3327392996108956,,"Municipality Office Premises, In front of Collector Office, Baripada, Mayurbhanj, Odisha",Baripada,21.941841,86.728318,Odisha
2,"OMC Colony, Suakati - OSPCB",22.336487684729065,,4.872018209408191,0.5640526587506464,0.5551889302820652,1.2441573631047316,42.38782366071432,9.00858100558659,18.406808035714285,21.49129464285713,,84.31993969849249,132.81734871794882,62.80721938775521,0.0005911330049261083,39.094985221674904,20.055265462506814,198.61151231527128,0.0004464285714285714,23.26992918563481,,208.67427021696253,0.8248175542406305,,"OMC Ltd. Colony, Suakati, Bansapal Tehsil, Kendujhar Distt.",Suakati,21.606865,85.510538,Odisha
2,"Raghunathpali, Rourkela - OSPCB",21.392724562057378,,7.686479727169375,0.6016029354963258,4.723886310904868,2.1442227378190304,35.643900074571214,13.4387770320656,17.535571591340684,23.765637583892577,,34.933356982822986,225.742197258188,82.25788141993954,,46.881511758118776,9.179627942293097,138.39068579947818,,12.009056460780604,,175.29046119235105,0.45219265367316325,,"Regional Office, Odisha State Pollution Control Board, Near Hockey Chowk, Panposh, Rourkela, Odisha",Rourkela,22.220833,84.809444,Odisha
2,"Sector-2, Rourkela - OSPCB",,,,0.6477209671026515,,,,6.6895584212583135,20.055517376025037,15.884773614363775,,,127.88365326251886,55.35021392454299,,,,,,,,,,,"Indo German Club, Sector-2, Rourkela, Odisha.",Rourkela,22.245,84.88111111,Odisha
2,"Talcher Coalfields,Talcher - OSPCB",23.906706586826363,,0.23163852647735958,1.1883883346124324,0.47177385892116147,0.47468812877263644,22.558964927288265,20.328922155688588,32.21545765611636,23.570506523407524,,16.81971722365038,181.70002862595425,81.14302931596083,,46.146390076988936,51.69042168674702,182.80676659528905,0.0,,,147.7689285714287,2.9068321917808273,,"OSPCB CAAQMS-1 Mahanadi Coal fields Limited Near Senior transit camp Dera , Talcher , Angul-759103",Talcher,20.9360711,85.1707021,Odisha
2,"Tata Township, Bileipada - OSPCB",18.32024972046215,,1.3561935483870982,0.5444431946006771,0.4188682111659704,1.0944929737941482,71.1228183873398,21.848379804069367,10.031356954391253,26.65929513758009,,17.177474020783304,186.15548336594918,63.18018775510219,0.0,46.47995151063034,22.84918918918917,115.40520328235715,0.0,49.23817388003042,,208.83151549085474,0.38391336818521266,,"ODISHA POLLUTION CONTROL BOARD C/O BILEIPADA TATA TOWNSHIP BILEIPADA, KEONJHAR",Bileipada,22.06156703,85.47409613,Odisha
2,"Zero Point GICI, Gangtok - SSPCB",12.669616240266977,,0.03614177489177498,0.45172619047619017,0.1445670995670988,0.21647727272727144,3.1013257575757627,2.334090909090913,3.142657657657662,5.548424472116939,,26.905963203463205,78.65889944134085,50.998856601389825,0.027077922077922083,76.20979421579544,19.406201298701312,76.51418831168836,0.01861607142857143,,,158.34541806020053,0.5968617614269782,,"Near State PWD Office, Zero Point, Gangtok, Sikkim",Gangtok,27.33853,88.614099,Sikkim
2,"Jawahar Nagar, Puducherry - PPCC",27.602121324897663,757.544845552661,0.08102869921729139,0.5851122099657666,,,8.084372623574144,3.2621292775665385,15.425589353612137,10.8560836501901,,35.721891171993946,62.83058009988475,33.27639751552795,0.0033494603647190174,75.89244510606625,8.916186082276067,111.89505024190547,0.0033482142857142855,0.749609229624113,,119.42091551916636,1.6720133978414604,,"Town and Country Planning Department (Roof Top), Jawahar Nagar Main Rd, Jawahar Nagar, Opp MarieOulgaret, Puducherry",Puducherry,11.9309,79.8027,Puducherry
2,"Sector 22, Chandigarh - CPCC",28.711525294788864,,3.3170787371624284,1.2083718199608684,3.656675542031196,3.9275770254849904,25.478373093468957,11.918563106796128,48.903846153846196,35.605961538461464,,67.54675580023573,159.38411607483772,77.08812260536398,0.005325218714340053,51.8516546215291,15.180446708463952,40.37428680106505,0.005208333333333333,9.182160517306947,,213.21946564885496,0.6158615443134269,3.930353746671743,"Govt. Model SR. SEC. School, Sector- 22-A, Chandigarh",Chandigarh,30.735567,76.775714,Chandigarh
2,"Sector-25, Chandigarh - CPCC",17.493983987800195,,2.7559869494290377,0.758020914020141,0.36129334965320287,0.31257563368765345,88.41969327565863,14.828562426152043,27.020161290322605,25.972436149312372,,18.260966971746946,152.93282643957863,80.65257768924322,0.00019054878048780488,74.14901983218905,6.33748991121872,168.94532977506674,0.00018601190476190475,0.36443492452060544,,215.05628244274865,0.7822302706824237,0.3261306122448991,"Panjab University South Campus, Opp.: Centre for Public Health Institute, Sector 25, Chandigarh.",Chandigarh,30.751462,76.762879,Chandigarh
2,"Sector-53, Chandigarh - CPCC",29.687524674299226,,0.4130778348478827,1.2333619210977704,0.6222268041237117,0.9525168450257615,22.893973037272055,23.388866877971495,45.03645007923941,42.97111727416807,,47.65961616986526,155.15482334259627,89.94863563402889,0.0019739439399921043,40.07027240426372,10.366251039068976,38.37110146071851,0.0018601190476190475,1.7212169103121326,,226.01626677511183,0.4715849209566289,0.4331489529830115,"Forest Department Nursery, Sector-53, Chandigarh",Chandigarh,30.719859,76.738637,Chandigarh
2,"Ashwini Nagar, Haveri - KSPCB",25.837137096774182,,0.42157377049180284,0.6518750000000197,0.7256714060031572,0.32606294864715496,2.6376153846153843,5.591321568627448,15.973963893249614,21.52080360642882,,16.04173137876383,76.96531231409871,52.225322679778735,,38.74907661290312,11.150461240310067,,,,,177.41884274193526,1.8147500000000032,,"Plot No 1, Survey NO 180A, 3rd Cross, Shivaji nagara, Ashwini nagar, Haveri",Haveri,14.7918,75.3896,Karnataka
2,"B.Katihalli, Hassan - KSPCB",23.692308059132113,,,0.2104279686558162,,,13.126559734513295,10.649773584905658,0.609067357512954,10.65785039941903,,12.495293014533523,83.86162759840782,42.44012965050733,,40.18641869337146,10.867316037735845,,,,,117.68956127801626,1.1714449213161613,,"Karnataka State Pollution Control Board Plot No 1A, Parisara Bhavan, C Block, B Katihalli Indl Area, B M Road Hassan",Hassan,13.008556,76.125258,Karnataka
2,"BTM Layout, Bengaluru - CPCB",,805.3683198769711,0.4123833397608847,0.7392140404425868,1.6706556112610824,0.88063247204011,10.496072252113732,15.828801983975579,19.409893170545576,41.010328119038576,,18.98528107074565,74.4603319343763,41.06211832061053,,49.20724427480921,6.363860265417636,119.70457907159718,,1.4507173158503566,-0.1758931297709922,209.61073637702495,0.12425339366515849,,nan,Bengaluru,12.9135218,77.5950804,Karnataka
2,"Bapuji Nagar, Bengaluru - KSPCB",25.734589178356657,721.4339480617238,0.16212544946064894,1.0960745440126878,,,79.86170869788981,8.14336216622791,80.99516957862286,37.6970323065365,,21.534423149192026,121.22792022792022,52.37955911823647,,43.20361309747836,6.464362519201238,,,0.7234734337827079,,131.19194580353783,,,"Mysore Rd, Banashankari Stage I, Bapuji Nagar, Bengaluru, Karnataka. Land mark: In Karnataka Vidyuth Company.",Bengaluru,12.951913,77.539784,Karnataka
2,"Chikkaballapur Rural, Chikkaballapur - KSPCB",21.942306252339858,711.9289719626169,0.34945794392523916,0.4879136690647609,,,17.761648606811185,6.468322252639754,35.22904098994593,23.67320185614849,,24.890549666274026,130.36517069428461,55.157510564733,,40.2011214953271,10.882352941176451,,,1.184672897196275,,175.22317757009347,,,"Government PU college , NH-7, Bangalore Hyderabad Road, Chikkaballapura, Chikkaballapura.",Chikkaballapur,13.428828,77.731418,Karnataka
2,"Collector Office, Yadgir - KSPCB",26.38492731446069,,0.0898198903680467,0.5952474062250565,,,5.015885623510717,1.303992015968066,14.603304140127417,8.830422647527907,,18.84813140903913,93.7693829113924,46.947589900535576,,54.86512900703675,11.338009708737863,,,0.1857589984350589,,73.31944990176817,0.4376465989053871,,"Chittapur Road, Inside the DC Office compound KSPCB, Yadgiri, Karnataka",Yadgir,16.7602,77.1428,Karnataka
2,"Deshpande Nagar, Hubballi - KSPCB",,,,1.2041747572815475,,,11.34272385723232,20.651653543307102,5.824463397299229,12.720181590482145,,40.70814333814325,126.11879907621258,57.20818901303542,,35.93318819545234,10.404171399070727,,,,,136.04579583938065,0.4726995645863488,,"KSPCB CAAQMS Hubbali, Corporation Garden, Near to commissioner office, Deshpande Nagar, Hubballi.",Hubballi,15.351773,75.140726,Karnataka
2,"Devaraj Urs Badavane, Davanagere - KSPCB",27.929999999999996,,0.20499999999999996,0.5892452830188677,0.08833333333333332,0.12166666666666666,2.53051724137931,2.1545783132530123,6.773636363636365,8.072362204724412,,22.427941176470583,101.05358353510894,46.995385239253864,,32.84,4.552120622568093,,,,,138.47166666666666,1.915,,"KSPCB, Devraj URS Layout, C Block, Beside Excise Department",Davanagere,14.4758,75.9052,Karnataka
2,"Diwator Nagar, Koppal - KSPCB",25.587498029944843,,0.0,1.285017287744909,,,0.4048,4.632593696763201,10.332042147516306,12.748505446623113,,56.93628998753634,115.74479967948714,26.839065977742447,,33.9903703703703,4.4475287128712875,,,,,215.8028605200949,10.48540977147359,,Karnataka State Pollution Control Board DC Office Compound Koppal,Koppal,15.34763,76.181767,Karnataka
2,"Haji Colony, Raichur - KSPCB",26.866099656357374,,,0.8304941985388921,,,3.745012345679013,8.887007738607052,21.764200343938107,30.613389175257677,,14.006435986159165,137.89540772532195,26.0,,36.764291237113426,27.713783319002573,,,,,1.1918857388316133,0.275940721649474,,Haji Colony Compound Raichur DC Office Compound,Raichur,16.208139,77.348417,Karnataka
2,"Hebbal 1st Stage, Mysuru - KSPCB",,810.2877993158503,0.16723618090452289,0.6417324645458006,,,9.651999238385384,,13.898405631659083,17.93320137038447,,35.08855908912443,53.71917982287243,23.183246852346507,,44.729436834094294,5.276468489892973,214.69170277461038,0.0,0.221935359753752,,250.81645271553418,0.7245005740528052,,"Plot No-436, Ground Floor, K R S Road, Hebbal 1st Stage, Metagalli, Mysuru.",Mysuru,12.21041,76.37376,Karnataka
2,"Hebbal, Bengaluru - KSPCB",24.19043126684639,,0.15188249896566128,0.45311129499379293,,,8.232400149309447,,39.050242627846124,,,23.329905944319048,104.4699679046309,38.13157894736842,,47.71567164179105,10.164463141025644,,,,,84.1094890510949,0.7707462686567121,,"Opp.: CBI Office, Hebbal, Bengaluru. Landmark: Near Veterinary College, Hebbal.",Bengaluru,13.029152,77.585901,Karnataka
2,"Hombegowda Nagar, Bengaluru - KSPCB",23.768105515587546,711.827269092363,0.2436059907834131,0.5866885964912294,,,2.0243499793644153,1.3226165910028977,27.778208832026465,15.852084193148997,,30.107226578621553,98.92446043165468,39.56314948041567,,46.717845659163984,5.257668198913503,,,2.516717171717178,,130.6733306677329,,,"Rajiv Gandhi Institute of Chest Diseases,Someshwarnagar. 1st Main Road, Dharmaram College Post, 1st Block, Hombegowda Nagar, Bengaluru.",Bengaluru,12.938539,77.5901,Karnataka
